TrialNumber,image,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,image_path,block,wait_time,subject,age,handedness
14,stimuli\Zippersmallbag.png,1,13,89.98347,91.03079,94.71398,3.6949677,80,52,stimuli\Zippersmallbag.png,1,-3.6824896,--,--,--
15,stimuli\ChocolateSpread.png,1,14,94.739136,95.7808,99.53042,3.7640853,49,89,stimuli\ChocolateSpread.png,1,-3.7216866,--,--,--
16,stimuli\Cafeelite.png,1,15,99.57434,100.61399,105.880486,5.291666,50,37,stimuli\Cafeelite.png,1,-5.2848086,--,--,--
17,stimuli\Quakermaybe.png,1,16,105.904045,106.94674,110.09658,3.1581104,70,48,stimuli\Quakermaybe.png,1,-2.9398885,--,--,--
18,stimuli\ParaChocolate.png,1,17,110.11799,111.14688,115.53044,4.4066057,40,80,stimuli\ParaChocolate.png,1,-4.260486,--,--,--
19,stimuli\FuseTeaGreen.png,1,18,115.55396,116.59623,120.42974,3.8659346,70,9,stimuli\FuseTeaGreen.png,1,-3.5398736,--,--,--
20,stimuli\Prince.PNG,1,19,120.48845,121.52963,128.12929,6.6289363,85,74,stimuli\Prince.PNG,1,-6.5214367,--,--,--
21,stimuli\Barackemaybe.png,1,20,128.15172,129.17928,142.59537,13.439295,50,71,stimuli\Barackemaybe.png,1,-13.255105,--,--,--
22,stimuli\Smarties.PNG,1,21,142.6346,143.67787,150.97794,7.30753,30,84,stimuli\Smarties.PNG,1,-6.965829,--,--,--
23,stimuli\GelDeLin.png,1,22,151.00195,152.02827,157.51097,5.4826436,60,19,stimuli\GelDeLin.png,1,-5.2390823,--,--,--
24,stimuli\Chocolatemilk.png,1,23,157.53654,158.56123,162.11096,3.5728438,50,62,stimuli\Chocolatemilk.png,1,-3.4314365,--,--,--
25,stimuli\KifKef.PNG,1,24,162.17154,163.21098,167.94409,4.764152,45,73,stimuli\KifKef.PNG,1,-4.65832,--,--,--
26,stimuli\Heinz.png,1,25,167.9767,169.01071,173.87709,4.895481,75,4,stimuli\Heinz.png,1,-4.679277,--,--,--
27,stimuli\Milka.PNG,1,26,173.93259,174.97707,182.22664,7.281999,70,3,stimuli\Milka.PNG,1,-6.9997153,--,--,--
28,stimuli\Kikkoman.png,1,27,182.25229,183.27672,190.30971,7.0551643,60,36,stimuli\Kikkoman.png,1,-6.8287654,--,--,--
29,stimuli\Neviot.PNG,1,28,190.33302,191.3763,198.19254,6.848418,40,51,stimuli\Neviot.PNG,1,-6.681145,--,--,--
30,stimuli\YadMordechai.png,1,29,198.21616,199.24228,203.87561,4.653549,60,14,stimuli\YadMordechai.png,1,-4.565274,--,--,--
31,stimuli\Tuna_ToGo.png,1,30,203.9328,204.95868,210.49197,5.5578036,60,91,stimuli\Tuna_ToGo.png,1,-5.3552003,--,--,--
32,stimuli\Fitness_Chocolate.png,1,31,210.55122,211.592,217.09161,5.534963,45,4,stimuli\Fitness_Chocolate.png,1,-5.4300566,105,22,Right
,,,,,,,,50,,,,,,,
,,,,,,,,45,,,,,,,
,,,,,,,,41,,,,,,,
,,,,,,,,35,,,,,,,
,,,,,,,,35,,,,,58.64583333,14.27262762,
,,,,,,,,50,,,,,,,
,,,,,,,,40,,,,58.64583333,,,
,,,,,,,,85,,,,14.27262762,,,
,,,,,,,,60,,58.64583333,,,,,
,,,,,,,,40,,14.27262762,,,,,
,,,,,,,,50,,,,,,,
,,,,,,,,61,,,,,,,
,,,,,,,,69,,,,,,,
,,,,,,,,75,,,,,,,
,,,,,,,,50,,,,,,,
,,,,,,,,80,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,65,,,,,,,
,,,,,,,,55,,,,,,,
,,,,,,,,65,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,40,,,,,,,
,,,,,,,,50,,,,,,,
,,,,,,,,61,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,40,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,80,,,,,,,
,,,,,,,,56,,,,,,,
,,,,,,,,45,,,,,,,
,,,,,,,,40,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,65,,,,,,,
,,,,,,,,74,,,,,,,
,,,,,,,,85,,,,,,,
,,,,,,,,35,,,,,,,
,,,,,,,,75,,,,,,,
,,,,,,,,40,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,40,,,,,,,
,,,,,,,,65,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,73,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,65,,,,,,,
,,,,,,,,35,,,,,,,
,,,,,,,,60,,,,,,,
,,,,,,,,39,,,,,,,
,,,,,,,,50,,,,,,,
,,,,,,,,62,,,,,,,
,,,,,,,,50,,,,,,,
,,,,,,,,40,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,70,,,,,,,
,,,,,,,,66,,,,,,,
,,,,,,,,50,,,,,,,
,,,,,,,,64,,,,,,,
,,,,,,,,59,,,,,,,
,,,,,,,,73,,,,,,,
,,,,,,,,73,,,,,,,
